Hour,Minute,Second,Leq1s
7,59,22,54.27
7,59,23,53.65
7,59,24,54.33
7,59,25,55.71
7,59,26,57.82
7,59,27,55.57
7,59,28,61.35
7,59,29,52.98
7,59,30,52.65
7,59,31,52.65
7,59,32,49.48
7,59,33,46.93
7,59,34,45.46
7,59,35,45.24
7,59,36,45.31
7,59,37,46.18
7,59,38,60.4
7,59,39,47.02
7,59,40,45.84
7,59,41,47.12
7,59,42,49.32
7,59,43,51.57
7,59,44,53.25
7,59,45,49.95
7,59,46,51.14
7,59,47,51.09
7,59,48,60.73
7,59,49,52.03
7,59,50,52.87
7,59,51,51.98
7,59,52,51.65
7,59,53,51.16
7,59,54,50.39
7,59,55,50.96
7,59,56,52.44
7,59,57,52.67
7,59,58,61.4
8,0,0,53.87
8,0,1,52.56
8,0,2,51.85
8,0,3,50.42
8,0,4,50.35
8,0,5,51.69
8,0,6,51.98
8,0,7,52.53
8,0,8,52.39
8,0,9,61.16
8,0,10,58.06
8,0,11,58.45
8,0,12,52.97
8,0,13,51.86
8,0,14,50.39
8,0,15,49.59
8,0,16,49.79
8,0,17,50.34
8,0,18,50.8
8,0,19,61.05
8,0,20,52.03
8,0,21,53.41
8,0,22,54.37
8,0,23,51.56
8,0,24,50.2
8,0,25,49.64
8,0,26,50.0
8,0,27,50.68
8,0,28,54.08
8,0,29,62.14
8,0,30,56.49
8,0,31,53.21
8,0,32,47.66
8,0,33,47.14
8,0,34,48.29
8,0,35,50.65
8,0,36,50.59
8,0,37,54.78
8,0,38,57.18
8,0,39,61.97
8,0,40,60.92
8,0,41,59.4
8,0,42,61.13
8,0,43,58.73
8,0,44,57.09
8,0,45,56.64
8,0,46,54.13
8,0,47,52.73
8,0,48,52.98
8,0,49,61.06
8,0,50,52.08
8,0,51,51.61
8,0,52,50.72
8,0,53,51.57
8,0,54,51.34
8,0,55,49.17
8,0,56,48.14
8,0,57,47.52
8,0,58,46.45
8,0,59,60.74
8,1,0,46.29
8,1,1,46.41
8,1,2,46.59
8,1,3,47.39
8,1,4,46.36
8,1,5,46.81
8,1,6,47.45
8,1,7,47.98
8,1,8,50.88
8,1,9,62.22
8,1,10,55.46
8,1,11,49.68
8,1,12,47.51
8,1,13,47.52
8,1,14,48.17
8,1,15,49.64
8,1,16,53.53
8,1,17,57.59
8,1,18,60.87
8,1,19,63.95
8,1,20,61.79
8,1,21,62.3
8,1,22,62.43
8,1,23,61.79
8,1,24,60.6
8,1,25,60.54
8,1,26,59.88
8,1,27,57.45
8,1,28,54.42
8,1,29,61.39
8,1,30,52.22
8,1,31,53.44
8,1,32,54.52
8,1,33,54.35
8,1,34,53.39
8,1,35,52.12
8,1,36,51.75
8,1,37,52.74
8,1,38,53.18
8,1,39,61.33
8,1,40,52.95
8,1,41,53.4
8,1,42,79.88
8,1,43,53.25
8,1,44,52.46
8,1,45,51.91
8,1,46,51.48
8,1,47,52.58
8,1,48,51.85
8,1,49,61.34
8,1,50,51.41
8,1,51,52.6
8,1,52,50.34
8,1,53,50.01
8,1,54,51.0
8,1,55,49.6
8,1,57,49.72
8,1,58,49.52
8,1,59,49.33
8,2,0,60.61
8,2,1,51.09
8,2,2,53.09
8,2,3,53.27
8,2,4,53.12
8,2,5,51.58
8,2,6,50.04
8,2,7,51.05
8,2,8,51.25
8,2,9,52.73
8,2,10,61.29
8,2,11,54.51
8,2,12,53.88
8,2,13,55.18
8,2,14,56.15
8,2,15,53.14
8,2,16,52.53
8,2,17,49.38
8,2,18,47.59
8,2,19,48.19
8,2,20,60.84
8,2,21,48.58
8,2,22,51.31
8,2,23,52.99
8,2,24,52.75
8,2,25,52.51
8,2,26,50.9
8,2,27,49.44
8,2,28,48.91
8,2,29,73.39
8,2,30,60.8
8,2,31,48.73
8,2,32,46.23
8,2,33,46.06
8,2,34,46.81
8,2,35,46.62
8,2,36,46.83
8,2,37,46.89
8,2,38,47.19
8,2,39,47.53
8,2,40,60.64
8,2,41,48.27
8,2,42,50.23
8,2,43,54.3
8,2,44,55.01
8,2,45,52.64
8,2,46,49.76
8,2,47,49.31
8,2,48,48.12
8,2,49,48.46
8,2,50,60.72
8,2,51,52.45
8,2,52,52.84
8,2,53,52.88
8,2,54,53.82
8,2,55,52.74
8,2,56,49.69
8,2,57,49.57
8,2,58,48.42
8,2,59,48.55
8,3,0,60.45
8,3,1,52.49
8,3,2,54.58
8,3,3,55.03
8,3,4,53.06
8,3,5,52.97
8,3,6,54.17
8,3,7,53.49
8,3,8,54.14
8,3,9,53.45
8,3,10,60.73
8,3,11,50.88
8,3,12,51.85
8,3,13,51.11
8,3,14,50.44
8,3,15,49.79
8,3,16,50.03
8,3,17,50.67
8,3,18,50.65
8,3,19,52.15
8,3,20,61.63
8,3,21,55.83
8,3,22,57.36
8,3,23,54.39
8,3,24,52.5
8,3,25,51.24
8,3,26,53.81
8,3,27,49.22
8,3,28,50.21
8,3,29,50.5
8,3,30,60.88
8,3,31,48.88
8,3,32,49.64
8,3,33,50.36
8,3,34,51.11
8,3,35,49.96
8,3,36,51.25
8,3,37,51.7
8,3,38,52.53
8,3,39,53.78
8,3,40,62.14
8,3,41,54.07
8,3,42,54.09
8,3,43,54.36
8,3,44,52.38
8,3,45,50.31
8,3,46,48.84
8,3,47,48.39
8,3,48,47.98
8,3,49,47.51
8,3,50,60.79
8,3,51,50.28
8,3,53,52.4
8,3,54,54.99
8,3,55,54.86
8,3,56,53.46
8,3,57,52.57
8,3,58,52.59
8,3,59,55.08
8,4,0,55.4
8,4,1,61.22
8,4,2,50.22
8,4,3,49.39
8,4,4,48.38
8,4,5,47.65
8,4,6,47.81
8,4,7,48.45
8,4,8,51.99
8,4,9,52.97
8,4,10,54.26
8,4,11,61.48
8,4,12,53.31
8,4,13,52.29
8,4,14,55.76
8,4,15,54.61
8,4,16,50.51
8,4,17,48.19
8,4,18,46.97
8,4,19,46.36
8,4,20,46.82
8,4,21,60.74
8,4,22,46.15
8,4,23,46.85
8,4,24,47.66
8,4,25,51.72
8,4,26,55.59
8,4,27,56.3
8,4,28,57.96
8,4,29,55.38
8,4,30,51.37
8,4,31,60.86
8,4,32,46.48
8,4,33,46.19
8,4,34,46.65
8,4,35,46.52
8,4,36,47.45
8,4,37,45.87
8,4,38,45.68
8,4,39,47.34
8,4,40,48.04
8,4,41,61.01
8,4,42,52.31
8,4,43,53.26
8,4,44,52.08
8,4,45,52.77
8,4,46,53.01
8,4,47,52.08
8,4,48,52.13
8,4,49,51.98
8,4,50,52.4
8,4,51,60.77
8,4,52,51.62
8,4,53,51.26
8,4,54,51.22
8,4,55,48.79
8,4,56,48.49
8,4,57,48.49
8,4,58,49.94
8,4,59,51.7
8,5,0,52.81
8,5,1,60.78
8,5,2,53.13
8,5,3,53.83
8,5,4,52.73
8,5,5,51.76
8,5,6,51.6
8,5,7,52.25
8,5,8,52.16
8,5,9,51.15
8,5,10,50.05
8,5,11,60.81
8,5,12,50.05
8,5,13,48.78
8,5,14,48.38
8,5,15,48.35
8,5,16,48.72
8,5,17,48.5
8,5,18,48.35
8,5,19,47.96
8,5,20,48.09
8,5,21,60.71
8,5,22,47.41
8,5,23,46.14
8,5,24,47.48
8,5,25,48.25
8,5,26,48.38
8,5,27,47.25
8,5,28,46.8
8,5,29,46.91
8,5,30,47.23
8,5,31,60.55
8,5,32,50.44
8,5,33,50.79
8,5,34,53.41
8,5,35,53.24
8,5,36,55.96
8,5,37,57.31
8,5,38,57.6
8,5,39,61.15
8,5,40,62.14
8,5,41,63.65
8,5,42,56.55
8,5,43,54.63
8,5,44,53.27
8,5,45,52.01
8,5,46,51.15
8,5,47,50.84
8,5,48,51.2
8,5,50,50.8
8,5,51,50.5
8,5,52,60.96
8,5,53,50.69
8,5,54,52.41
8,5,55,53.34
8,5,56,53.69
8,5,57,52.56
8,5,58,52.76
8,5,59,54.2
8,6,0,57.58
8,6,1,57.53
8,6,2,61.54
8,6,3,56.25
8,6,4,56.79
8,6,5,53.95
8,6,6,51.36
8,6,7,50.1
8,6,8,50.13
8,6,9,52.96
8,6,10,51.93
8,6,11,54.76
8,6,12,61.32
8,6,13,50.13
8,6,14,48.0
8,6,15,48.31
8,6,16,48.44
8,6,17,47.93
8,6,18,47.28
8,6,19,48.33
8,6,20,49.55
8,6,21,50.18
8,6,22,60.88
8,6,23,55.64
8,6,24,54.65
8,6,25,53.36
8,6,26,54.33
8,6,27,56.5
8,6,28,57.99
8,6,29,57.49
8,6,30,55.82
8,6,31,54.59
8,6,32,61.27
8,6,33,51.38
8,6,34,51.32
8,6,35,50.99
8,6,36,49.98
8,6,37,50.27
8,6,38,52.22
8,6,39,53.94
8,6,40,53.42
8,6,41,56.94
8,6,42,61.06
8,6,43,51.1
8,6,44,51.27
8,6,45,50.76
8,6,46,50.31
8,6,47,49.22
8,6,48,48.62
8,6,49,49.36
8,6,50,49.93
8,6,51,51.17
8,6,52,61.25
8,6,53,50.86
8,6,54,49.47
8,6,55,50.79
8,6,56,50.78
8,6,57,50.7
8,6,58,50.89
8,6,59,48.87
8,7,0,48.69
8,7,1,49.46
8,7,2,61.39
8,7,3,52.29
8,7,4,52.92
8,7,5,52.02
8,7,6,50.43
8,7,7,49.64
8,7,8,47.69
8,7,9,47.86
8,7,10,48.0
8,7,11,50.55
8,7,12,61.01
8,7,13,51.92
8,7,14,53.8
8,7,15,56.81
8,7,16,59.98
8,7,17,60.2
8,7,18,58.51
8,7,19,55.86
8,7,20,53.91
8,7,21,51.43
8,7,22,60.58
8,7,23,49.15
8,7,24,52.14
8,7,25,50.52
8,7,26,52.24
8,7,27,53.91
8,7,28,55.47
8,7,29,54.89
8,7,30,52.38
8,7,31,51.03
8,7,32,60.55
8,7,33,48.38
8,7,34,47.71
8,7,35,47.29
8,7,36,47.59
8,7,37,47.15
8,7,38,47.7
8,7,39,48.6
8,7,40,50.46
8,7,41,54.02
8,7,42,62.29
8,7,43,58.25
8,7,44,58.33
8,7,45,56.12
8,7,47,54.27
8,7,48,53.6
8,7,49,53.93
8,7,50,55.99
8,7,51,55.09
8,7,52,57.31
8,7,53,61.24
8,7,54,55.47
8,7,55,52.33
8,7,56,48.59
8,7,57,47.21
8,7,58,46.16
8,7,59,45.33
8,8,0,44.92
8,8,1,45.96
8,8,2,46.49
8,8,3,60.67
8,8,4,48.49
8,8,5,49.15
8,8,6,49.53
8,8,7,49.92
8,8,8,49.91
8,8,9,50.79
8,8,10,50.84
8,8,11,50.55
8,8,12,49.11
8,8,13,60.72
8,8,14,49.57
8,8,15,51.54
8,8,16,53.8
8,8,17,55.94
8,8,18,56.36
8,8,19,56.44
8,8,20,55.28
8,8,21,54.29
8,8,22,53.41
8,8,23,61.45
8,8,24,53.16
8,8,25,52.13
8,8,26,49.9
8,8,27,49.38
8,8,28,49.15
8,8,29,50.06
8,8,30,50.67
8,8,31,52.39
8,8,32,53.39
8,8,33,61.34
8,8,34,54.65
8,8,35,52.49
8,8,36,51.76
8,8,37,50.54
8,8,38,48.85
8,8,39,48.43
8,8,40,49.17
8,8,41,49.62
8,8,42,49.35
8,8,43,60.79
8,8,44,47.99
8,8,45,47.43
8,8,46,46.11
8,8,47,46.03
8,8,48,44.22
8,8,49,44.06
8,8,50,44.44
8,8,51,44.27
8,8,52,44.88
8,8,53,60.88
8,8,54,45.16
8,8,55,45.8
8,8,56,46.32
8,8,57,46.03
8,8,58,47.49
8,8,59,49.8
8,9,0,51.0
8,9,1,51.96
8,9,2,52.57
8,9,3,61.72
8,9,4,59.01
8,9,5,70.89
8,9,6,64.35
8,9,7,62.57
8,9,8,67.56
8,9,9,72.11
8,9,10,65.96
8,9,11,58.16
8,9,12,54.31
8,9,13,60.86
8,9,14,50.59
8,9,15,48.72
8,9,16,47.88
8,9,17,48.56
8,9,18,47.9
8,9,19,49.29
8,9,20,50.74
8,9,21,54.6
8,9,22,56.31
8,9,23,61.87
8,9,24,55.99
8,9,25,56.07
8,9,26,55.85
8,9,27,55.66
8,9,28,55.07
8,9,29,52.52
8,9,30,52.17
8,9,31,50.96
8,9,32,50.55
8,9,33,60.92
8,9,34,46.99
8,9,35,47.15
8,9,36,46.2
8,9,37,46.07
8,9,38,45.65
8,9,39,48.07
8,9,40,46.98
8,9,41,47.23
8,9,43,48.46
8,9,44,60.98
8,9,45,49.46
8,9,46,49.88
8,9,47,51.21
8,9,48,50.61
8,9,49,49.13
8,9,50,49.53
8,9,51,48.9
8,9,52,50.44
8,9,53,50.81
8,9,54,61.3
8,9,55,50.3
8,9,56,49.72
8,9,57,50.31
8,9,58,51.92
8,9,59,52.85
8,10,0,54.38
8,10,1,51.49
8,10,2,49.8
8,10,3,49.69
8,10,4,61.07
8,10,5,52.62
8,10,6,52.94
8,10,7,52.1
8,10,8,52.36
8,10,9,53.39
8,10,10,52.74
8,10,11,53.62
8,10,12,54.1
8,10,13,52.78
8,10,14,61.32
8,10,15,51.54
8,10,16,49.32
8,10,17,48.4
8,10,18,49.09
8,10,19,54.79
8,10,20,52.8
8,10,21,51.77
8,10,22,51.74
8,10,23,48.89
8,10,24,61.1
8,10,25,49.13
8,10,26,48.78
8,10,27,47.28
8,10,28,46.5
8,10,29,49.64
8,10,30,50.7
8,10,31,49.06
8,10,32,48.98
8,10,33,48.13
8,10,34,60.64
8,10,35,49.64
8,10,36,50.1
8,10,37,50.05
8,10,38,49.63
8,10,39,49.76
8,10,40,49.67
8,10,41,48.52
8,10,42,49.07
8,10,43,46.96
8,10,44,60.92
8,10,45,46.6
8,10,46,46.86
8,10,47,46.81
8,10,48,47.6
8,10,49,47.54
8,10,50,47.03
8,10,51,46.25
8,10,52,46.72
8,10,53,46.49
8,10,54,60.78
8,10,55,46.28
8,10,56,47.41
8,10,57,47.79
8,10,58,49.0
8,10,59,51.23
8,11,0,55.92
8,11,1,55.95
8,11,2,52.98
8,11,3,49.79
8,11,4,60.69
8,11,5,46.94
8,11,6,45.91
8,11,7,45.09
8,11,8,45.66
8,11,9,46.78
8,11,10,47.49
8,11,11,46.89
8,11,12,45.59
8,11,13,44.16
8,11,14,60.7
8,11,15,43.85
8,11,16,44.07
8,11,17,45.14
8,11,18,44.84
8,11,19,45.44
8,11,20,44.67
8,11,21,44.45
8,11,22,45.26
8,11,23,44.66
8,11,24,60.84
8,11,25,45.16
8,11,26,44.76
8,11,27,46.18
8,11,28,46.77
8,11,29,46.7
8,11,30,47.84
8,11,31,50.1
8,11,32,51.85
8,11,33,49.97
8,11,34,60.73
8,11,35,47.86
8,11,36,48.79
8,11,37,50.91
8,11,38,51.83
8,11,40,50.96
8,11,41,50.26
8,11,42,49.25
8,11,43,48.77
8,11,44,48.56
8,11,45,61.03
8,11,46,49.34
8,11,47,50.41
8,11,48,50.03
8,11,49,48.26
8,11,50,47.73
8,11,51,47.56
8,11,52,48.3
8,11,53,47.89
8,11,54,49.04
8,11,55,61.13
8,11,56,52.82
8,11,57,52.19
8,11,58,52.25
8,11,59,51.02
8,12,0,50.13
8,12,1,49.42
8,12,2,48.81
8,12,3,48.93
8,12,4,50.36
8,12,5,61.03
8,12,6,51.37
8,12,7,51.85
8,12,8,51.88
8,12,9,51.63
8,12,10,51.58
8,12,11,50.33
8,12,12,51.03
8,12,13,51.43
8,12,14,50.62
8,12,15,60.48
8,12,16,50.1
8,12,17,52.91
8,12,18,53.09
8,12,19,52.17
8,12,20,50.2
8,12,21,48.96
8,12,22,47.95
8,12,23,48.15
8,12,24,49.29
8,12,25,60.82
8,12,26,50.51
8,12,27,49.74
8,12,28,49.05
8,12,29,50.01
8,12,30,51.86
8,12,31,51.81
8,12,32,51.19
8,12,33,49.64
8,12,34,47.19
8,12,35,60.64
8,12,36,46.67
8,12,37,46.85
8,12,38,47.65
8,12,39,47.81
8,12,40,46.88
8,12,41,46.34
8,12,42,46.05
8,12,43,46.72
8,12,44,45.69
8,12,45,60.61
8,12,46,45.41
8,12,47,45.85
8,12,48,46.28
8,12,49,45.98
8,12,50,45.91
8,12,51,45.14
8,12,52,45.21
8,12,53,45.23
8,12,54,45.52
8,12,55,60.69
8,12,56,45.06
8,12,57,44.87
8,12,58,45.19
8,12,59,44.75
8,13,0,44.53
8,13,1,44.84
8,13,2,45.02
8,13,3,45.32
8,13,4,47.01
8,13,5,60.77
8,13,6,50.85
8,13,7,51.81
8,13,8,51.86
8,13,9,54.81
8,13,10,55.72
8,13,11,54.39
8,13,12,52.7
8,13,13,51.13
8,13,14,50.6
8,13,15,60.98
8,13,16,54.04
8,13,17,54.31
8,13,18,53.76
8,13,19,54.09
8,13,20,53.77
8,13,21,54.63
8,13,22,54.95
8,13,23,55.9
8,13,24,57.8
8,13,25,62.04
8,13,26,56.54
8,13,27,55.88
8,13,28,54.85
8,13,29,54.42
8,13,30,53.78
8,13,31,53.76
8,13,32,53.46
8,13,33,53.75
8,13,34,53.02
8,13,36,60.8
8,13,37,51.55
8,13,38,50.07
8,13,39,49.89
8,13,40,49.13
8,13,41,49.4
8,13,42,48.76
8,13,43,48.1
8,13,44,47.51
8,13,45,47.36
8,13,46,60.49
8,13,47,48.05
8,13,48,49.86
8,13,49,49.69
8,13,50,48.46
8,13,51,47.36
8,13,52,46.59
8,13,53,46.31
8,13,54,45.98
8,13,55,46.22
8,13,56,60.59
8,13,57,47.21
8,13,58,47.1
8,13,59,47.28
8,14,0,46.5
8,14,1,46.1
8,14,2,46.45
8,14,3,46.55
8,14,4,48.62
8,14,5,50.68
8,14,6,61.13
8,14,7,51.27
8,14,8,49.15
8,14,9,47.65
8,14,10,46.61
8,14,11,46.56
8,14,12,47.51
8,14,13,51.75
8,14,14,54.37
8,14,15,51.82
8,14,16,60.46
8,14,17,47.01
8,14,18,46.7
8,14,19,46.86
8,14,20,46.82
8,14,21,48.48
8,14,22,49.82
8,14,23,49.51
8,14,24,52.03
8,14,25,51.8
8,14,26,61.55
8,14,27,52.69
8,14,28,57.35
8,14,29,48.08
8,14,30,47.21
8,14,31,46.42
8,14,32,46.17
8,14,33,46.49
8,14,34,46.52
8,14,35,45.6
8,14,36,61.43
8,14,37,45.53
8,14,38,45.57
8,14,39,46.55
8,14,40,47.97
8,14,41,47.82
8,14,42,48.99
8,14,43,50.85
8,14,44,50.52
8,14,45,52.97
8,14,46,60.75
8,14,47,52.2
8,14,48,52.63
8,14,49,56.17
8,14,50,56.66
8,14,51,56.85
8,14,52,56.74
8,14,53,54.7
8,14,54,54.49
8,14,55,52.93
8,14,56,60.64
8,14,57,50.7
8,14,58,49.37
8,14,59,50.9
8,15,0,52.17
8,15,1,54.11
8,15,2,55.54
8,15,3,54.19
8,15,4,52.95
8,15,5,51.53
8,15,6,61.53
8,15,7,50.64
8,15,8,51.67
8,15,9,52.58
8,15,10,52.74
8,15,11,52.54
8,15,12,52.46
8,15,13,53.92
8,15,14,55.51
8,15,15,54.92
8,15,16,61.95
8,15,17,53.56
8,15,18,52.88
8,15,19,52.68
8,15,20,52.22
8,15,21,50.99
8,15,22,49.51
8,15,23,49.33
8,15,24,49.94
8,15,25,51.72
8,15,26,61.44
8,15,27,53.42
8,15,28,52.59
8,15,29,52.67
8,15,30,53.33
8,15,31,52.12
8,15,33,51.33
8,15,34,49.59
8,15,35,48.54
8,15,36,49.02
8,15,37,61.83
8,15,38,48.58
8,15,39,49.58
8,15,40,50.07
8,15,41,51.28
8,15,42,52.89
8,15,43,54.65
8,15,44,55.54
8,15,45,58.05
8,15,46,60.75
8,15,47,65.12
8,15,48,62.98
8,15,49,61.54
8,15,50,63.07
8,15,51,62.77
8,15,52,63.52
8,15,53,65.87
8,15,54,64.76
8,15,55,59.72
8,15,56,56.0
8,15,57,61.66
8,15,58,53.61
8,15,59,52.53
8,16,0,51.42
8,16,1,50.22
8,16,2,49.63
8,16,3,50.3
8,16,4,49.63
8,16,5,52.06
8,16,6,51.82
8,16,7,61.07
8,16,8,49.56
8,16,9,49.99
8,16,10,49.86
8,16,11,50.05
8,16,12,49.32
8,16,13,49.42
8,16,14,49.33
8,16,15,49.39
8,16,16,50.16
8,16,17,61.0
8,16,18,51.84
8,16,19,51.34
8,16,20,48.67
8,16,21,47.75
8,16,22,47.44
8,16,23,48.09
8,16,24,50.44
8,16,25,51.86
8,16,26,50.98
8,16,27,60.85
8,16,28,51.53
8,16,29,51.63
8,16,30,50.29
8,16,31,50.35
8,16,32,50.36
8,16,33,49.66
8,16,34,49.71
8,16,35,49.11
8,16,36,49.78
8,16,37,60.95
8,16,38,53.07
8,16,39,53.52
8,16,40,52.87
8,16,41,53.15
8,16,42,53.03
8,16,43,53.1
8,16,44,51.64
8,16,45,50.24
8,16,46,49.76
8,16,47,61.01
8,16,48,52.2
8,16,49,52.58
8,16,50,52.87
8,16,51,52.1
8,16,52,52.46
8,16,53,51.56
8,16,54,50.06
8,16,55,50.55
8,16,56,53.21
8,16,57,61.43
8,16,58,54.32
8,16,59,52.17
8,17,0,52.25
8,17,1,53.0
8,17,2,53.05
8,17,3,50.53
8,17,4,48.44
8,17,5,47.99
8,17,6,47.16
8,17,7,60.72
8,17,8,45.26
8,17,9,45.08
8,17,10,49.42
8,17,11,48.61
8,17,12,48.06
8,17,13,50.03
8,17,14,51.49
8,17,15,52.36
8,17,16,51.67
8,17,17,60.98
8,17,18,51.62
8,17,19,53.33
8,17,20,54.73
8,17,21,54.28
8,17,22,52.19
8,17,23,49.67
8,17,24,47.98
8,17,25,46.61
8,17,26,47.22
8,17,27,60.82
8,17,28,50.75
8,17,30,51.38
8,17,31,52.27
8,17,32,51.52
8,17,33,50.43
8,17,34,49.57
8,17,35,48.35
8,17,36,46.93
8,17,37,46.01
8,17,38,60.71
8,17,39,45.87
8,17,40,46.42
8,17,41,46.9
8,17,42,48.5
8,17,43,52.55
8,17,44,52.77
8,17,45,51.54
8,17,46,51.64
8,17,47,54.31
8,17,48,61.75
8,17,49,54.0
8,17,50,52.1
8,17,51,50.78
8,17,52,50.19
8,17,53,52.15
8,17,54,54.18
8,17,55,54.75
8,17,56,55.62
8,17,57,55.59
8,17,58,61.24
8,17,59,50.52
8,18,0,51.18
8,18,1,54.12
8,18,2,54.63
8,18,3,53.75
8,18,4,51.51
8,18,5,48.77
8,18,6,46.38
8,18,7,46.26
8,18,8,61.06
8,18,9,47.34
8,18,10,48.23
8,18,11,52.93
8,18,12,51.53
8,18,13,52.72
8,18,14,53.43
8,18,15,54.68
8,18,16,55.78
8,18,17,54.88
8,18,18,61.51
8,18,19,51.98
8,18,20,51.15
8,18,21,50.16
8,18,22,50.21
8,18,23,50.69
8,18,24,50.43
8,18,25,48.73
8,18,26,49.92
8,18,27,50.46
8,18,28,61.18
8,18,29,53.54
8,18,30,52.65
8,18,31,53.25
8,18,32,52.58
8,18,33,53.73
8,18,34,54.74
8,18,35,54.01
8,18,36,53.71
8,18,37,54.66
8,18,38,61.4
8,18,39,52.61
8,18,40,51.82
8,18,41,52.78
8,18,42,55.79
8,18,43,59.0
8,18,44,59.03
8,18,45,59.44
8,18,46,57.54
8,18,47,55.25
8,18,48,61.6
8,18,49,52.71
8,18,50,51.64
8,18,51,51.31
8,18,52,50.06
8,18,53,49.08
8,18,54,47.82
8,18,55,50.17
8,18,56,54.8
8,18,57,53.5
8,18,58,61.33
8,18,59,60.62
8,19,0,60.62
8,19,1,58.75
8,19,2,52.35
8,19,3,50.61
8,19,4,51.35
8,19,5,52.63
8,19,6,54.43
8,19,7,56.11
8,19,8,61.92
8,19,9,56.8
8,19,10,56.6
8,19,11,55.1
8,19,12,53.46
8,19,13,53.3
8,19,14,55.15
8,19,15,53.37
8,19,16,51.02
8,19,17,50.62
8,19,18,61.2
8,19,19,51.9
8,19,20,54.96
8,19,21,55.99
8,19,22,54.9
8,19,23,55.28
8,19,24,53.5
8,19,26,53.39
8,19,27,54.78
8,19,28,57.12
8,19,29,63.64
8,19,30,63.39
8,19,31,63.19
8,19,32,63.17
8,19,33,62.01
8,19,34,60.62
8,19,35,58.42
8,19,36,57.49
8,19,37,56.64
8,19,38,55.84
8,19,39,61.81
8,19,40,53.84
8,19,41,53.03
8,19,42,51.75
8,19,43,49.68
8,19,44,49.43
8,19,45,49.67
8,19,46,51.9
8,19,47,54.14
8,19,48,56.03
8,19,49,62.8
8,19,50,56.34
8,19,51,55.1
8,19,52,53.11
8,19,53,53.63
8,19,54,53.41
8,19,55,51.84
8,19,56,82.08
8,19,57,50.41
8,19,58,53.15
8,19,59,60.88
8,20,0,51.77
8,20,1,52.0
8,20,2,52.84
8,20,3,55.56
8,20,4,56.01
8,20,5,55.25
8,20,6,53.76
8,20,7,52.25
8,20,8,52.39
8,20,9,61.56
8,20,10,53.19
8,20,11,51.3
8,20,12,51.31
8,20,13,50.28
8,20,14,50.68
8,20,15,50.7
8,20,16,51.13
8,20,17,53.38
8,20,18,55.16
8,20,19,61.59
8,20,20,54.59
8,20,21,54.17
8,20,22,52.8
8,20,23,52.59
8,20,24,51.6
8,20,25,51.74
8,20,26,53.14
8,20,27,52.24
8,20,28,51.66
8,20,29,60.69
8,20,30,49.99
8,20,31,48.71
8,20,32,48.04
8,20,33,47.17
8,20,34,46.14
8,20,35,46.13
8,20,36,46.95
8,20,37,47.15
8,20,38,47.43
8,20,39,60.59
8,20,40,51.16
8,20,41,54.1
8,20,42,55.07
8,20,43,56.07
8,20,44,61.47
8,20,45,66.99
8,20,46,68.06
8,20,47,62.74
8,20,48,55.44
8,20,49,61.63
8,20,50,59.32
8,20,51,60.97
8,20,52,59.03
8,20,53,55.49
8,20,54,53.3
8,20,55,53.27
8,20,56,52.97
8,20,57,52.24
8,20,58,51.35
8,20,59,61.08
8,21,0,51.82
8,21,1,52.78
8,21,2,53.92
8,21,3,55.34
8,21,4,58.14
8,21,5,58.35
8,21,6,57.87
8,21,7,54.76
8,21,8,51.31
8,21,9,61.32
8,21,10,51.53
8,21,11,52.16
8,21,12,50.91
8,21,13,48.64
8,21,14,47.78
8,21,15,48.46
8,21,16,50.18
8,21,17,53.05
8,21,18,51.63
8,21,19,61.22
8,21,20,53.14
8,21,21,51.18
8,21,23,52.17
8,21,24,51.5
8,21,25,49.12
8,21,26,47.09
8,21,27,46.12
8,21,28,45.92
8,21,29,46.3
8,21,30,60.77
8,21,31,47.42
8,21,32,46.46
8,21,33,48.7
8,21,34,49.39
8,21,35,50.28
8,21,36,48.29
8,21,37,49.51
8,21,38,52.11
8,21,39,52.17
8,21,40,61.13
8,21,41,52.12
8,21,42,52.19
8,21,43,53.26
8,21,44,49.38
8,21,45,48.39
8,21,46,49.42
8,21,47,47.89
8,21,48,51.52
8,21,49,52.64
8,21,50,61.23
8,21,51,53.17
8,21,52,51.68
8,21,53,50.52
8,21,54,49.61
8,21,55,49.71
8,21,56,50.77
8,21,57,52.61
8,21,58,51.95
8,21,59,50.47
8,22,0,60.94
8,22,1,52.15
8,22,2,51.85
8,22,3,50.95
8,22,4,51.37
8,22,5,50.56
8,22,6,50.03
8,22,7,49.37
8,22,8,48.52
8,22,9,47.77
8,22,10,60.67
8,22,11,46.64
8,22,12,46.84
8,22,13,47.28
8,22,14,46.35
8,22,15,47.46
8,22,16,47.46
8,22,17,48.86
8,22,18,54.79
8,22,19,54.47
8,22,20,62.32
8,22,21,57.51
8,22,22,58.86
8,22,23,60.23
8,22,24,63.55
8,22,25,68.68
8,22,26,69.16
8,22,27,68.8
8,22,28,65.19
8,22,29,60.52
8,22,30,61.58
8,22,31,53.63
8,22,32,50.4
8,22,33,49.84
8,22,34,50.52
8,22,35,49.95
8,22,36,50.1
8,22,37,49.97
8,22,38,50.57
8,22,39,51.44
8,22,40,62.33
8,22,41,59.65
8,22,42,57.76
8,22,43,55.86
8,22,44,54.16
8,22,45,50.77
8,22,46,49.95
8,22,47,52.19
8,22,48,55.38
8,22,49,56.72
8,22,50,61.18
8,22,51,51.33
